id,kmeans_basicos,kmeans_superficie,kmeans_metroscubiertos,kmeans_fechas,kmeans_latlng
95889,4,0,5,6,1
57231,4,5,3,1,2
100516,4,5,3,2,2
194597,2,7,2,1,1
164356,3,0,1,9,4
175591,1,3,4,4,1
38412,2,6,5,7,1
218015,2,7,2,9,6
196143,4,4,3,7,1
283315,1,3,4,10,3
129001,2,1,0,9,1
276946,0,7,2,0,3
95366,0,1,2,0,1
68627,4,5,3,6,2
28560,2,7,2,4,1
87426,1,2,5,5,3
29746,3,6,2,10,1
135036,2,6,5,6,5
20717,5,2,1,3,1
50949,2,7,0,0,0
131725,1,5,3,3,1
183658,4,0,5,4,1
147526,4,0,4,5,6
227958,0,7,2,10,1
53211,4,4,1,5,1
217868,4,7,2,5,6
273258,0,7,2,4,3
129742,4,5,3,8,0
35130,4,4,1,2,6
65212,4,5,3,4,1
88027,0,6,5,9,1
214037,4,2,1,3,1
265315,3,3,4,0,1
106314,0,6,5,10,5
106294,0,6,5,2,6
202913,2,0,1,6,3
264630,1,4,4,2,6
187108,0,1,0,7,1
239080,3,7,2,2,4
13275,1,5,3,9,1
228616,0,7,2,8,1
90245,2,6,5,5,1
66746,4,3,4,6,1
265052,4,3,4,8,1
192766,2,7,2,9,1
162323,2,1,0,3,7
187214,1,6,5,5,1
185093,2,7,2,0,1
196307,3,4,1,9,6
279043,4,5,3,10,1
104441,1,0,5,7,1
165669,0,1,2,3,1
86002,4,4,1,3,6
265030,2,1,0,0,0
67272,3,4,3,10,4
80289,3,7,2,6,3
289966,2,1,0,2,1
56293,4,0,1,0,1
74914,0,7,2,3,7
83959,4,5,3,5,1
135437,0,6,5,0,6
61031,0,1,0,7,1
28668,0,6,2,7,1
203059,1,7,2,5,1
66862,4,2,5,7,3
145112,0,0,1,4,1
31798,2,7,2,8,1
296564,4,4,3,8,4
236759,2,1,0,8,3
219751,1,5,3,2,1
280692,0,0,5,8,1
84606,4,4,1,0,6
10678,0,1,0,7,1
133836,0,0,5,4,5
253619,0,6,5,7,3
27659,0,1,0,5,1
122956,2,6,5,2,6
192380,1,0,5,6,1
66023,4,0,5,2,1
87564,4,3,4,8,3
214429,1,6,5,5,3
229705,4,6,5,2,1
75468,1,0,1,3,4
37616,0,1,0,4,1
294925,2,7,2,1,1
127392,3,7,2,7,6
257300,1,7,2,7,1
31068,0,2,5,1,2
10590,1,3,4,10,1
221982,3,0,5,0,7
278650,4,4,3,2,6
123227,1,0,5,0,1
146541,0,1,0,10,1
149253,3,4,1,7,5
48040,0,7,2,3,1
58991,0,7,2,5,5
254715,1,6,5,5,1
198776,2,7,2,8,3
250917,1,4,1,10,6
35565,0,7,2,0,1
190540,0,7,2,0,6
78678,4,5,3,3,3
126953,2,6,2,1,1
124371,2,1,0,7,0
243093,0,7,5,1,1
120789,2,6,2,3,3
64180,5,6,5,3,1
118309,2,7,5,3,3
156141,4,3,4,10,2
69698,4,5,3,1,5
163812,2,7,2,9,1
33051,2,1,0,9,1
270119,2,1,0,2,1
120482,3,3,4,4,1
254917,4,4,1,10,6
260841,2,7,2,3,1
207236,1,0,5,7,1
222052,0,6,5,5,6
271839,1,6,5,5,3
230086,4,0,1,5,6
252309,4,6,5,4,6
55451,0,1,0,7,0
290457,4,3,4,5,1
239981,4,2,5,8,6
83191,2,6,5,10,6
195306,0,6,5,8,1
80167,3,3,4,6,1
230338,0,7,2,1,6
229193,2,7,2,1,1
143519,0,6,5,5,3
233737,2,1,2,4,1
297723,4,3,4,1,2
258657,0,6,5,0,7
19899,3,0,1,4,1
172950,3,2,5,2,7
219053,0,2,5,8,0
38502,2,7,2,9,1
252,0,1,2,1,1
91458,5,0,5,3,6
132625,1,0,5,5,6
3374,4,4,1,3,4
158046,0,1,2,4,1
107572,4,2,1,6,1
93629,2,6,5,9,6
172752,1,0,1,2,1
235094,4,3,4,6,1
121393,0,7,2,3,5
228186,4,5,3,0,6
277763,1,0,5,0,1
51891,2,7,2,3,1
111235,0,7,2,7,3
68969,1,4,1,10,6
251027,0,1,2,10,2
270821,2,7,2,0,1
10316,2,1,0,6,1
273331,4,0,1,2,1
225428,4,5,3,8,2
75457,2,7,2,3,1
245390,4,7,2,0,3
294200,4,4,3,10,6
189688,2,6,5,8,5
159629,3,0,5,2,2
123623,4,0,1,5,1
63050,2,7,2,2,0
140059,3,4,3,7,1
170208,4,3,4,8,1
263362,0,0,1,7,1
296897,1,7,2,1,1
235581,2,1,0,10,1
105592,1,3,4,1,1
144152,0,7,2,6,6
146963,0,1,0,1,3
103105,1,0,5,0,1
273061,0,1,0,3,1
112754,0,7,0,8,6
243654,3,1,0,9,1
169825,0,1,0,1,2
223025,1,5,3,7,4
50602,4,4,1,1,1
146940,0,1,0,5,6
132686,4,6,5,2,6
80659,0,1,0,1,6
172729,0,7,2,9,5
17838,0,7,2,6,7
227404,0,6,5,0,7
127689,4,4,1,1,1
245787,5,7,0,1,0
84621,4,0,5,6,6
161177,5,1,0,7,1
237512,4,2,1,3,3
120597,4,3,4,10,2
197124,0,1,0,5,3
68161,0,1,0,4,1
189804,0,1,0,0,1
246454,4,0,5,6,1
46176,0,7,2,10,1
12922,2,6,5,3,1
144698,2,7,2,3,1
94915,0,7,2,3,1
190609,0,3,4,6,1
94375,0,1,0,7,1
119491,0,1,0,10,4
128477,4,0,5,3,1
64153,0,7,2,1,1
93073,2,7,2,6,1
143885,1,3,4,3,1
24291,4,3,4,0,3
52217,3,0,5,3,7
75480,2,7,5,6,2
37975,3,5,3,2,1
112862,0,1,0,9,1
24141,1,2,5,10,1
196566,1,0,1,3,1
225599,0,1,2,1,1
139212,5,1,0,1,1
266156,3,7,2,4,1
94859,1,0,5,8,1
88705,3,1,0,5,1
40915,1,5,1,10,1
225788,1,3,4,3,1
87632,0,7,2,9,1
10027,1,0,1,8,1
150761,4,6,2,1,1
221560,5,7,2,7,1
227482,1,3,4,2,1
256198,4,3,4,5,2
288486,2,1,0,8,1
180186,4,6,5,4,1
276205,3,4,3,3,6
125379,0,6,5,5,3
110845,0,7,2,4,6
1428,0,6,5,6,6
203447,4,5,3,1,1
113832,5,1,0,3,1
57759,0,7,2,2,1
84367,0,0,5,1,1
157789,3,6,5,4,1
270942,2,7,2,10,1
78573,4,4,1,9,6
111661,1,0,5,10,1
220810,2,1,0,0,1
99697,4,5,3,5,3
293338,4,4,1,10,5
208521,4,6,5,6,2
82668,4,7,2,6,6
98514,0,1,0,9,1
290178,1,5,3,2,1
88342,5,7,2,6,1
191710,2,1,0,10,6
97294,4,4,1,5,1
3188,3,0,5,3,1
16020,2,6,5,2,6
90282,1,4,1,1,1
105162,2,1,0,0,1
104742,0,7,2,6,1
41514,2,6,5,3,1
184981,1,3,4,8,3
58288,0,1,0,2,1
78042,0,7,2,3,1
13568,1,4,3,2,1
123910,3,5,3,3,2
142243,5,3,4,6,6
57843,1,0,1,4,1
86900,2,7,2,6,6
110142,1,2,1,7,1
154050,1,3,4,7,6
279393,4,3,4,4,1
163444,1,0,1,5,1
27403,2,1,0,1,1
116863,1,0,5,4,1
217798,2,6,2,2,1
35700,4,0,1,6,1
48073,0,1,0,4,1
121156,0,0,5,10,7
264925,4,5,3,0,2
122131,4,0,5,1,2
268004,4,5,3,3,5
10991,0,7,2,3,1
259583,2,7,2,4,1
151748,2,7,2,2,1
294116,0,7,2,3,2
15480,2,7,2,10,1
45067,2,7,2,8,3
287816,4,0,5,1,6
246795,4,3,4,0,1
195610,2,7,2,7,6
163018,0,1,0,10,2
253020,5,1,0,9,1
210438,5,1,0,0,2
179606,0,6,5,1,1
108471,0,6,2,3,4
137482,3,7,5,8,3
46785,4,6,2,10,4
281275,4,0,5,5,1
269233,4,5,3,2,1
123218,1,6,5,9,6
102490,4,5,3,8,6
249936,3,3,4,10,6
257958,4,5,3,6,2
76627,5,3,4,3,3
212206,4,0,1,6,1
111050,4,2,1,4,1
95988,0,7,2,0,4
199881,0,7,2,8,4
81582,1,0,5,3,1
221862,4,4,1,7,1
228509,1,3,4,9,1
50397,4,2,1,7,1
22660,0,7,2,3,3
246138,4,0,4,10,1
285090,0,1,0,9,6
47494,0,1,0,1,1
208143,1,0,1,4,1
172092,0,1,0,4,1
243378,4,4,3,10,6
56890,4,3,4,5,1
287363,2,6,5,8,1
92056,1,0,1,8,3
174554,2,1,0,2,1
131489,4,0,1,1,1
104867,4,5,3,7,3
272586,0,6,5,2,6
223719,5,0,1,3,1
256814,3,6,2,7,4
60427,2,1,0,9,1
16639,4,3,4,1,6
196397,1,3,4,4,1
114601,4,2,1,10,1
237586,4,4,3,2,6
269235,0,7,2,5,4
188696,0,1,0,1,1
77760,4,4,3,0,1
159999,0,7,2,4,2
98539,5,0,5,5,2
71909,3,4,1,3,2
76382,4,0,5,2,3
86304,1,0,1,9,1
201772,2,6,2,1,1
39609,2,0,1,9,6
142569,2,1,0,9,1
140687,4,4,1,1,5
42363,4,6,2,3,6
287594,4,2,1,6,4
133802,2,0,2,3,6
123203,2,7,2,5,1
53141,4,0,5,2,2
113668,0,7,2,5,6
87811,0,1,0,3,3
293492,2,6,5,5,3
157238,4,0,5,6,6
48157,1,5,3,5,1
83379,0,7,2,4,1
293990,0,0,5,1,1
155704,2,0,5,3,6
133421,2,7,2,2,1
53868,4,6,2,8,1
3978,4,5,3,2,1
121477,0,1,0,10,3
195814,0,1,0,4,5
99384,3,6,2,9,4
94943,2,6,2,0,6
240874,0,7,2,5,1
18493,4,5,3,6,3
37889,0,1,0,2,1
136342,0,1,0,2,6
34521,1,6,5,8,3
36127,0,1,0,6,1
87978,2,7,2,4,7
264586,4,4,1,4,1
28152,1,6,5,1,1
188234,1,6,5,9,6
183205,1,7,2,3,3
254773,1,3,4,3,1
36634,2,1,0,10,1
225286,3,4,3,5,2
42985,0,1,2,2,6
114531,1,0,5,2,1
61021,0,1,0,5,6
47033,0,7,2,7,1
205663,4,0,1,2,2
14124,2,6,2,6,1
52935,0,7,2,1,6
80562,1,7,2,2,1
192868,2,7,2,9,1
144376,4,5,3,3,4
273922,0,1,0,2,1
213323,2,1,0,4,2
123072,0,6,5,1,1
37541,0,1,0,0,1
269732,0,1,2,1,1
58182,4,5,3,10,1
271575,4,5,3,1,1
97227,0,6,5,9,1
252082,3,7,2,7,1
74916,4,4,1,3,6
200260,0,6,5,10,6
246357,0,1,0,0,6
76830,1,5,3,7,1
277828,2,2,5,6,1
60750,1,6,5,3,3
249458,3,7,0,0,7
231666,2,1,0,6,4
21103,4,7,2,5,6
204909,0,7,2,3,6
154982,2,1,2,5,1
87034,0,6,5,0,1
183433,2,7,2,7,5
37179,4,4,1,1,2
39184,4,5,3,2,6
75372,4,5,3,3,1
128047,3,5,3,2,3
259867,0,7,2,2,1
253008,0,1,0,6,1
107551,2,1,0,5,0
189105,0,7,2,6,2
46293,0,6,4,10,6
171227,2,1,0,9,1
183120,2,7,2,1,1
143752,4,3,4,0,3
168267,2,1,0,6,1
152737,0,1,2,7,1
241973,0,1,0,1,1
165872,4,5,3,9,1
172767,4,2,1,6,6
256493,1,6,2,6,1
20789,4,5,3,2,1
98418,4,0,1,5,6
115973,4,4,1,5,3
156709,2,3,4,10,1
87685,0,1,2,7,3
243179,1,6,5,1,1
54005,1,6,5,10,1
48679,1,6,5,2,1
49842,0,6,5,10,1
160806,1,0,5,1,1
99661,4,4,1,1,6
81339,2,6,5,6,6
197538,0,1,0,1,1
93407,0,7,2,5,1
52366,4,5,3,9,4
164254,4,2,1,2,6
247683,3,6,5,0,2
185608,4,5,3,2,5
197697,0,7,2,7,1
38740,0,1,0,1,3
168281,0,7,2,6,1
97573,0,1,0,0,1
25871,0,7,2,10,1
176808,1,6,5,7,4
251568,4,4,1,8,1
127013,4,4,1,5,3
205307,1,4,1,9,3
24619,0,7,0,1,6
92533,4,2,1,0,3
73325,3,6,5,4,6
146490,0,1,0,9,5
200661,2,1,2,5,0
65529,3,4,1,2,4
221979,4,5,3,10,1
160520,2,6,5,3,6
285728,0,7,5,3,6
278646,4,0,1,1,1
32147,0,7,2,2,2
178822,3,2,1,1,1
31646,5,6,5,2,1
154857,2,7,2,6,1
180310,0,0,1,2,6
210021,0,7,2,10,5
37595,3,3,4,4,1
119936,0,1,0,7,1
292905,1,6,5,10,2
117632,0,7,2,2,2
81331,4,0,1,8,7
84932,2,7,2,7,6
19812,4,5,3,2,6
25769,4,4,1,5,1
129264,2,1,0,0,1
167664,4,7,2,2,1
82365,0,1,2,6,3
84549,0,1,0,9,5
106432,0,1,0,8,5
215685,4,6,4,3,1
213938,1,0,5,7,4
199664,1,6,5,10,3
279356,2,6,5,6,3
277432,0,6,5,6,2
111553,1,3,4,3,1
32098,2,1,0,7,3
170636,1,5,3,9,1
170766,0,1,2,6,1
118150,0,7,2,3,3
103945,1,6,5,0,1
133564,4,4,1,8,1
146970,4,5,3,2,1
1138,4,2,5,6,3
120600,4,6,5,6,3
48747,0,0,5,10,1
48137,2,1,0,8,1
33889,0,7,2,6,1
78031,2,7,2,2,1
34509,4,7,2,6,6
165188,3,3,4,10,2
52929,2,1,0,4,1
248247,0,1,0,2,1
224319,0,7,2,6,1
274303,1,0,1,3,1
159311,0,1,0,10,1
25045,1,3,4,0,1
36722,2,1,0,2,0
57500,0,1,0,4,1
116330,0,6,5,7,6
168908,0,6,5,5,1
270940,1,6,5,6,1
186904,1,4,1,3,1
244130,0,6,5,1,6
275473,1,5,3,8,1
233501,4,3,4,6,1
124194,1,4,3,4,6
262629,4,0,1,4,5
134234,4,5,3,10,1
70190,4,4,1,8,3
254207,0,6,5,5,6
80385,0,6,2,6,2
87350,0,1,2,9,6
236744,2,7,0,7,5
64976,0,6,5,2,7
161801,4,4,3,10,3
39500,3,2,1,7,4
167376,3,5,3,9,4
150157,0,7,2,3,6
67054,0,1,0,1,3
198092,5,4,3,10,1
113543,0,1,0,1,1
224774,1,6,5,4,1
273372,2,7,2,4,1
297844,0,0,5,4,6
145624,1,2,5,8,6
239909,4,3,4,10,6
107453,2,6,5,7,1
45844,4,4,3,0,6
43142,1,3,4,3,1
196682,1,3,4,3,4
247234,0,1,0,1,1
199510,2,1,2,9,6
198407,0,7,0,3,0
254661,0,1,0,9,1
177634,3,1,0,9,7
68485,2,1,0,9,1
63701,4,5,3,4,1
292644,0,1,0,4,1
73338,4,5,3,5,1
126627,0,6,5,1,2
293794,0,1,0,1,1
10871,2,1,0,6,1
62172,4,4,3,3,6
107273,3,6,5,2,2
187119,4,6,5,4,1
91513,0,7,2,8,6
83937,0,7,2,10,3
6970,2,1,0,2,1
213831,3,3,4,3,1
141912,0,7,2,9,3
119203,0,1,0,2,1
143930,3,0,5,3,2
87702,4,0,1,8,1
165648,4,3,4,7,1
271017,4,4,1,0,7
124316,2,1,0,4,1
158861,1,0,5,10,1
156127,4,3,4,9,1
178132,0,1,0,2,1
120089,0,1,0,2,2
54216,1,5,3,8,1
802,4,4,4,6,6
161498,2,1,0,1,1
221434,0,6,5,2,6
127601,3,6,5,0,6
193049,3,0,5,7,1
17868,1,0,5,0,6
165138,0,1,0,3,0
114901,3,5,1,8,4
132388,0,7,0,0,5
177376,2,7,2,3,1
67417,4,3,4,4,2
282343,0,1,0,0,1
6225,4,5,3,1,6
68656,2,1,0,0,1
162137,2,0,5,6,1
254153,4,2,1,0,7
158845,2,6,5,8,1
62720,2,7,2,3,1
293005,4,3,4,3,1
217727,1,6,5,3,2
231965,3,6,5,10,2
111272,1,0,5,0,3
79385,2,6,5,0,1
40786,0,7,2,8,2
260997,0,6,5,5,3
162869,0,7,5,5,6
150086,5,2,1,8,1
188280,0,1,0,3,3
265293,0,1,2,6,1
151100,2,1,0,7,1
185394,0,7,2,1,5
144971,3,2,1,2,1
105512,0,1,0,3,1
44728,5,3,4,10,1
228536,4,4,1,3,1
90092,4,0,1,5,1
41733,4,5,3,3,3
140625,3,4,3,3,1
201693,2,1,0,2,1
112845,2,7,0,6,1
272414,1,3,4,9,1
173702,4,3,4,4,1
47416,0,1,0,2,1
45175,0,1,0,9,3
58638,2,1,2,10,1
10569,5,4,1,5,1
87249,2,1,0,4,1
90942,0,1,0,5,1
98930,1,5,3,2,1
95031,0,6,5,6,2
266133,2,1,0,3,1
88604,2,6,5,8,1
131385,0,3,4,2,1
108373,2,7,2,10,1
195239,4,4,4,10,3
266854,0,1,0,6,1
112445,2,6,5,7,1
229162,4,4,3,1,6
199234,4,2,1,1,4
36192,1,4,3,5,1
228714,0,1,0,8,2
162840,3,3,4,6,6
80136,1,0,5,5,2
27670,4,6,5,5,1
251129,0,6,5,7,1
54356,0,7,2,1,5
162583,4,0,5,5,1
251430,4,6,5,2,1
104404,1,5,3,7,1
92009,2,1,2,4,1
243853,4,0,1,4,1
233021,4,0,1,2,2
228554,0,1,0,8,1
58748,1,0,1,8,1
222273,1,0,1,8,1
106819,0,0,5,2,1
249685,4,0,5,10,1
194601,4,5,3,6,6
273666,2,1,0,3,3
129163,1,4,3,10,6
58715,3,3,4,10,1
96870,3,7,0,0,5
224807,2,7,2,3,3
38074,0,1,0,2,1
231663,0,0,1,7,2
242704,4,6,5,6,1
186162,2,1,0,4,1
107723,0,6,5,1,1
257147,5,7,2,7,1
254496,4,5,3,3,4
262183,5,7,2,9,3
172127,3,7,2,3,6
223500,2,7,2,3,1
48692,0,1,0,5,1
167677,0,6,5,1,1
99995,4,6,5,7,1
116902,0,7,2,4,1
248491,0,6,2,5,7
148939,2,7,2,4,6
67153,1,6,5,9,3
59336,4,4,1,4,1
244028,0,1,2,9,3
220977,0,1,0,0,1
18101,0,6,5,8,3
2456,2,1,2,0,3
125444,0,1,2,4,1
242319,3,5,3,9,1
138350,1,4,1,7,1
179957,1,0,1,4,1
207782,0,5,3,1,2
61455,4,4,3,4,0
137963,4,6,5,5,1
178498,0,6,5,3,6
216788,2,1,0,4,1
251055,0,1,2,2,1
129979,1,4,3,3,2
32396,4,0,5,5,1
293855,0,1,0,9,1
188765,1,4,1,4,4
233287,2,7,2,5,1
51757,4,6,5,2,2
265763,2,1,2,10,3
254187,2,1,0,8,3
68063,0,6,5,6,6
23776,0,7,2,0,6
218707,2,1,0,9,1
268819,2,7,2,7,6
122500,4,0,1,2,6
295629,0,3,4,6,1
218170,0,6,5,0,1
191497,2,1,0,6,1
155907,4,7,2,6,1
81737,4,3,4,10,6
192653,2,7,2,6,6
175127,0,1,0,7,1
196127,2,1,0,10,1
242592,1,3,4,2,1
75003,2,6,5,8,1
44295,2,6,5,6,5
102274,2,7,2,2,1
190941,3,6,5,7,1
43996,4,0,5,3,4
130770,1,6,5,0,6
109511,4,4,1,4,2
225979,4,4,1,1,6
92175,1,3,4,8,3
164753,4,4,4,3,2
60525,4,6,5,3,3
221511,1,5,3,2,1
248648,0,1,0,8,1
42513,2,7,2,4,1
67829,3,7,2,0,1
36391,4,4,3,5,6
207673,1,4,3,4,1
175307,1,0,1,3,4
289391,0,6,5,1,5
253242,2,6,5,9,1
92429,4,5,3,1,1
274942,3,4,3,10,6
276746,1,4,1,6,1
70961,2,6,5,5,3
216689,2,6,5,4,1
174640,3,1,2,0,1
289203,2,1,0,9,1
10034,4,4,1,2,1
92938,0,7,2,1,3
1868,0,7,2,3,1
144557,4,0,1,5,6
14417,2,1,0,6,6
129713,3,4,3,8,3
221312,5,6,5,7,6
145460,2,6,5,1,6
132985,0,7,2,10,6
258088,5,5,3,3,1
280860,3,6,5,5,3
247840,2,7,2,10,4
235898,2,6,2,6,1
246757,1,6,5,5,1
293939,5,0,5,10,1
207852,0,1,0,1,6
93396,3,7,2,3,7
12827,2,1,2,9,1
46266,4,6,2,5,5
105000,0,1,2,3,1
214859,0,6,5,6,1
45126,0,1,0,2,1
211665,2,1,0,5,1
59180,4,2,5,10,1
148309,0,7,0,2,6
140191,0,1,0,5,1
207498,0,6,5,9,1
239102,2,7,2,5,1
127364,5,0,5,10,1
225304,2,6,5,6,2
179926,3,0,1,2,6
290384,4,0,5,2,1
256873,0,1,0,10,1
173891,4,7,2,3,1
219649,4,5,3,10,4
96738,0,7,0,7,6
84297,4,0,5,6,4
274132,0,7,2,4,1
215621,4,3,4,8,1
241562,0,0,1,9,1
243366,0,6,5,3,1
4505,4,0,1,4,6
75203,2,6,5,9,3
26954,1,4,3,6,1
295789,4,3,4,5,1
7679,0,7,2,3,1
247050,1,5,3,4,1
26850,0,6,5,5,1
59219,1,6,5,5,1
5150,0,7,2,4,1
79838,4,4,1,1,3
32052,2,1,0,0,1
40263,4,4,3,4,1
49300,0,1,2,10,3
106623,2,1,0,1,6
24804,5,6,5,7,1
231982,2,6,5,5,3
5933,1,0,1,3,1
121274,1,4,1,0,1
193486,2,1,0,3,1
274609,0,7,2,2,0
191237,4,0,4,8,1
15676,1,6,5,3,1
27831,4,5,3,2,1
178142,2,7,2,7,1
250317,3,6,5,5,1
163182,3,7,2,4,1
285776,0,6,2,8,2
236735,4,0,1,3,6
134710,2,7,2,2,1
262902,0,7,2,5,7
163556,4,0,1,3,6
75980,0,1,0,7,1
146333,4,4,3,5,1
183822,1,0,1,7,1
140385,0,7,0,4,7
137,0,7,0,0,5
231399,4,4,1,4,1
246015,2,0,1,6,1
142427,2,6,5,4,1
39964,4,4,3,1,3
47140,0,1,0,3,1
251377,2,1,2,4,1
105645,4,4,1,6,1
212272,0,6,2,1,1
246856,4,6,5,5,1
104000,0,6,5,4,1
160414,4,4,3,2,1
6405,2,7,2,9,1
268128,2,1,0,9,1
137941,0,7,2,4,3
102692,4,0,1,3,6
285362,3,2,1,0,5
207066,4,5,3,0,1
122783,4,0,5,10,3
48363,0,7,0,6,6
18523,4,3,4,10,6
243811,4,2,1,10,1
57008,0,1,0,9,1
3653,0,0,5,1,1
262354,2,0,1,6,2
143013,0,1,0,7,1
262922,2,1,0,7,1
189906,1,4,1,0,1
94033,4,5,3,5,6
284254,4,2,1,8,4
17287,0,1,0,1,0
122545,0,0,5,1,6
238774,0,7,5,4,2
293871,0,6,4,0,1
161910,0,1,2,1,3
270126,0,1,2,6,1
48291,3,6,4,2,1
189170,0,1,0,6,1
276089,5,7,2,10,1
108662,1,6,4,1,1
55525,0,1,0,1,2
227242,0,7,2,3,1
99791,0,7,2,10,1
204513,2,7,2,1,1
245721,2,7,2,4,1
131354,4,5,3,10,1
144817,3,6,4,6,1
76372,1,4,3,5,1
83700,3,1,2,6,1
104632,0,1,0,2,1
98512,4,7,2,3,6
138843,1,5,3,7,1
114492,1,0,5,2,1
157703,4,4,1,4,1
17935,2,1,2,8,1
280340,2,6,5,7,1
232095,1,6,5,5,1
142761,1,5,3,6,5
22385,2,7,2,9,1
123806,1,0,4,2,1
279830,4,4,3,10,2
77405,1,4,1,3,1
171554,0,7,2,10,2
99164,0,6,5,2,1
33878,4,0,5,3,1
239917,3,7,2,7,1
132166,4,4,3,4,6
181500,0,6,5,1,1
198414,2,3,4,7,1
227879,0,1,0,10,6
250419,5,7,4,7,1
184919,2,7,2,3,1
208572,4,0,1,10,1
138141,2,7,2,0,1
5787,1,0,5,2,1
250947,2,7,2,10,1
198725,2,7,2,2,2
202796,1,5,3,6,5
269642,4,4,3,4,6
223888,1,6,4,5,1
6685,3,3,4,5,2
280687,3,7,2,8,5
219556,0,7,2,1,7
185073,4,0,1,3,3
184218,1,6,5,3,6
7115,0,6,5,0,1
94448,2,7,2,1,1
227316,1,6,4,8,3
74590,0,1,2,2,1
22976,2,1,0,1,3
235732,0,7,2,6,1
87526,4,6,5,10,1
229015,2,7,2,9,3
134026,2,1,0,6,1
54625,1,0,1,7,1
227823,4,4,1,8,6
33530,3,6,2,1,1
109753,1,2,1,7,1
83637,3,7,2,10,3
64625,5,3,4,5,6
117577,5,0,5,8,1
220952,0,1,0,10,1
29951,0,1,0,8,3
117875,0,6,4,2,3
149292,0,7,2,8,1
274101,4,0,1,6,1
287095,0,2,5,6,4
245923,3,7,2,4,1
18770,2,7,2,4,1
255418,0,1,0,3,2
78129,2,7,2,0,1
284740,1,4,4,3,1
225023,0,0,5,3,7
158232,2,7,2,1,1
65952,0,1,2,9,1
204248,4,5,3,5,6
146704,4,3,4,8,4
205739,2,7,2,10,1
79320,1,5,3,4,1
297554,0,7,2,10,1
119919,0,7,2,10,1
66228,4,0,1,3,1
263143,2,1,0,1,1
159473,1,5,3,0,1
105555,4,0,1,4,1
33888,4,4,1,2,4
124931,3,0,4,10,6
130498,4,7,2,3,1
155221,0,1,2,4,3
26073,4,4,1,6,1
224819,0,3,4,10,2
6934,5,6,5,4,1
66465,0,7,2,9,1
34322,2,7,2,4,2
49838,0,1,0,2,4
167637,0,1,0,6,1
9790,1,2,5,8,1
246442,3,7,2,4,6
61911,2,7,2,8,1
264745,3,4,3,3,6
192169,0,1,0,9,3
222562,4,4,3,0,7
60768,2,6,5,0,1
38780,4,0,5,5,6
290996,0,1,0,0,4
160138,4,5,3,5,7
201636,3,7,0,10,6
25425,3,1,0,8,6
171124,2,7,2,7,1
201345,5,4,1,4,1
48371,2,7,2,2,1
117879,4,6,5,8,1
42184,4,5,3,9,1
265642,4,0,5,3,2
84349,2,1,0,8,1
230638,0,7,2,2,2
51960,0,1,2,8,1
259961,0,1,0,3,1
56653,1,2,5,4,6
158195,4,3,4,7,2
113703,2,7,2,3,1
174103,2,1,2,10,3
151342,0,7,2,1,6
280663,0,1,0,2,1
247104,0,1,0,10,1
66259,1,4,3,1,6
190498,1,4,3,9,4
150350,2,6,5,8,3
78894,1,4,1,2,6
226557,0,7,2,2,1
54367,0,6,4,9,1
181052,0,1,2,1,6
113876,0,1,0,2,1
33574,0,7,2,6,2
270619,1,4,3,8,1
176367,2,6,2,6,1
205201,2,7,2,1,1
43378,1,4,3,2,3
113530,2,1,0,0,2
224264,3,7,2,6,1
215436,3,5,3,8,4
261601,2,6,2,2,1
280894,4,7,2,0,6
178377,1,5,3,10,1
225967,2,7,0,4,0
124252,1,4,1,4,1
56114,1,5,3,0,1
81337,2,1,2,10,1
205954,2,1,2,8,1
79471,4,6,4,10,3
178206,0,7,2,5,6
191204,2,7,2,9,1
60991,4,0,1,1,6
125234,0,1,0,6,1
139463,2,7,2,8,7
60088,3,4,1,7,6
163078,2,6,5,9,3
3229,2,1,0,1,1
64777,4,5,3,5,6
258933,4,6,5,6,6
222498,2,1,0,7,1
239676,3,6,5,7,4
73386,4,3,4,5,4
199909,4,6,5,0,7
270658,2,1,2,9,1
126348,4,5,3,1,6
79741,4,4,1,6,1
182129,2,1,0,2,3
67815,0,7,2,3,1
203476,1,6,2,7,1
171155,4,4,1,4,1
159928,1,2,1,4,1
12296,2,1,0,0,1
142468,2,6,5,1,6
156708,1,4,3,0,6
48712,0,0,5,3,2
209855,2,7,2,9,1
104383,4,4,1,2,1
80466,4,5,3,3,2
255465,0,7,2,3,3
151304,0,7,2,6,1
201426,2,7,2,3,1
102815,0,1,0,2,1
25190,0,7,2,2,3
99598,4,0,5,3,1
64219,2,7,0,10,0
231905,3,7,2,7,1
78959,1,5,3,6,6
194381,1,2,1,6,1
160140,3,6,5,8,6
189190,2,7,2,10,2
268875,4,7,5,1,6
20050,2,7,5,3,1
183611,4,0,1,5,2
299368,2,7,2,3,1
222917,3,7,2,8,1
161453,2,6,5,3,2
255156,0,1,0,8,1
13733,2,7,2,5,7
54649,0,7,2,7,1
270779,1,6,5,10,1
297040,4,4,3,8,1
134402,0,7,2,2,7
61091,4,5,3,1,2
108164,0,6,5,2,1
245245,2,7,2,9,3
214855,2,6,5,10,6
75201,0,1,0,8,1
140142,2,1,0,9,1
223073,0,6,5,2,6
243029,4,0,5,10,6
82086,0,7,2,4,1
195443,2,7,2,7,1
226100,0,6,5,7,4
46813,4,5,3,8,1
287913,1,6,5,10,1
127440,1,0,5,5,5
248913,2,1,0,8,5
177937,2,6,5,8,1
238781,4,4,3,8,6
