id,kmeans_basicos,kmeans_superficie,kmeans_metroscubiertos,kmeans_fechas,kmeans_latlng
268621,3,1,0,1,6
69052,5,0,4,3,2
248990,5,6,2,7,6
214403,1,6,2,10,0
248581,1,5,3,0,6
146802,1,5,0,9,5
23992,1,7,2,6,6
145734,0,5,3,3,0
139179,5,6,2,10,0
93928,1,3,3,9,0
295005,5,6,2,3,0
254391,1,5,0,0,0
161651,2,7,2,4,6
186047,2,0,1,4,6
181031,5,4,1,6,2
150121,2,0,4,3,7
164276,2,0,4,3,0
62625,1,2,3,3,0
54615,1,1,0,4,0
262735,2,7,2,8,0
299659,3,1,5,9,0
65604,3,1,0,6,7
41685,2,0,4,0,6
225716,1,5,0,8,0
75233,2,7,2,7,6
81500,0,4,4,5,6
211819,5,0,1,8,5
251196,0,3,0,4,6
96364,5,6,2,6,2
6963,5,6,2,5,0
279251,5,7,1,2,0
257477,2,0,1,1,0
248988,3,6,2,7,0
17951,5,7,2,1,0
229780,0,0,4,1,6
96525,1,3,3,4,0
179784,1,6,2,9,0
150435,3,5,5,4,0
108208,3,1,0,5,0
92531,1,6,2,1,6
66847,0,0,4,5,0
297955,2,3,0,10,0
109973,2,0,4,10,0
102417,5,0,4,0,0
152298,1,3,3,1,6
179390,5,6,2,4,0
34150,5,7,2,4,0
271442,3,3,3,5,6
10622,1,1,2,9,0
41889,2,0,4,5,0
126319,3,6,2,3,6
73006,1,6,0,2,6
104917,2,0,4,5,0
251306,5,7,1,1,0
291834,5,6,2,10,0
142319,5,6,2,9,0
149261,0,4,4,2,0
213303,2,6,2,3,3
95146,5,0,4,10,0
69706,2,3,0,6,6
196609,1,2,3,9,5
47718,1,1,0,3,3
206984,1,6,1,3,7
100431,3,6,2,1,0
195258,1,1,0,1,0
203696,5,6,2,7,7
247015,5,4,1,0,0
248210,2,7,1,8,7
217619,5,1,0,0,5
184114,0,3,3,7,0
298890,2,4,1,2,0
149444,1,3,3,0,6
176691,3,1,2,0,7
292371,5,0,4,9,5
64071,5,6,2,2,0
140780,0,5,3,2,7
18281,3,1,0,10,6
259100,0,0,1,3,7
22441,5,4,4,0,6
222122,4,6,1,1,0
227453,3,1,0,9,6
249026,5,7,2,5,6
192282,0,7,2,8,6
20743,1,6,0,4,0
55715,5,4,1,5,0
44092,2,7,1,0,0
145654,2,0,1,1,6
80999,3,6,5,5,0
150718,1,1,0,6,0
42892,1,2,3,2,0
23110,2,7,4,5,3
131038,5,0,1,3,0
176259,2,0,4,1,0
268651,2,7,1,9,7
56612,3,1,0,1,0
113207,5,4,1,1,0
217426,4,6,2,1,6
78994,5,6,2,5,0
170687,3,2,3,5,0
159430,1,2,0,5,0
110348,5,2,0,5,5
252369,0,0,4,2,0
157488,4,4,4,3,6
269573,2,4,4,8,3
241750,0,7,1,10,6
271652,0,7,1,4,6
107123,3,2,3,10,0
226084,2,4,1,5,6
78701,5,6,2,6,0
175775,5,7,2,4,0
75695,1,2,3,6,0
166896,3,1,0,2,0
56024,1,3,0,8,0
118925,2,7,1,0,0
231160,1,6,2,9,6
221258,2,7,1,9,7
240652,0,6,2,5,6
82512,1,1,0,6,0
90156,5,7,1,1,0
110392,5,6,5,7,0
134855,3,1,0,10,0
94869,1,1,0,3,0
97084,5,0,1,10,0
68851,1,5,5,3,0
36028,5,6,0,6,6
213467,3,7,2,7,6
35612,2,0,1,10,6
92339,5,0,4,1,0
24731,0,0,1,2,0
32478,0,5,0,7,6
298533,5,0,1,0,0
31618,5,0,1,0,0
247376,5,4,4,6,0
94234,4,7,2,9,6
99953,5,4,1,9,6
66164,5,1,0,6,7
111097,2,7,2,7,0
295875,3,5,5,7,6
162183,3,5,0,4,0
186684,5,0,4,5,7
123020,5,0,4,0,7
223303,0,5,3,3,0
165223,0,3,3,1,6
250357,5,0,1,4,0
33440,1,2,3,1,0
23413,5,0,4,5,0
125080,5,6,2,5,0
134609,3,1,0,1,0
284590,1,1,0,10,0
191044,3,5,5,8,0
1341,5,7,2,5,6
237546,1,5,5,9,3
96956,5,4,1,1,6
237264,1,2,3,2,3
48813,0,6,2,4,0
143832,2,7,1,8,5
216419,1,5,5,6,0
150021,5,6,5,4,0
109125,1,2,3,6,0
225396,2,0,1,7,6
9601,2,0,1,6,6
146865,2,7,1,9,6
212721,1,2,3,4,5
240020,1,6,5,6,5
185056,5,7,1,10,0
248655,3,5,3,10,0
199828,3,1,0,9,0
69041,0,6,2,7,0
139452,3,3,3,10,0
159572,5,6,2,2,3
299008,1,7,2,2,0
140889,3,3,3,5,6
251932,3,5,5,9,7
201497,5,6,2,3,0
140556,5,7,1,6,0
72756,0,0,4,5,0
162277,5,4,4,10,7
146787,5,6,2,2,6
92177,0,7,1,7,0
227846,5,6,2,9,0
142376,0,1,0,0,0
83754,2,6,2,2,0
183601,1,1,0,0,6
183890,1,2,0,9,0
128168,1,3,3,3,5
92058,5,7,2,9,6
175187,2,4,4,2,6
165914,4,5,3,8,6
109695,5,6,1,1,0
3810,0,7,2,10,6
192191,5,0,4,4,0
105241,5,6,2,4,0
183165,4,2,0,3,6
235339,2,7,2,1,0
139528,5,6,2,9,6
62000,5,4,1,3,6
156297,1,3,3,2,0
232795,5,6,2,3,7
14344,5,0,1,10,0
249186,5,6,5,7,6
154569,2,6,2,2,7
26557,3,6,1,0,3
219513,5,0,4,5,2
274310,5,7,1,1,6
33895,1,2,3,6,0
42768,5,6,2,3,7
21071,5,7,2,5,0
27319,5,7,1,1,0
133671,5,1,0,6,6
104773,5,0,4,1,7
172247,2,4,4,8,6
229532,0,6,0,1,7
103240,1,3,3,3,6
33285,0,4,1,2,0
156841,5,6,2,0,0
79264,1,5,5,10,0
201944,0,4,4,2,0
163565,5,0,1,5,0
136477,1,5,3,1,0
74039,1,5,5,6,6
255673,1,6,2,6,0
98787,3,5,5,7,0
101829,0,2,0,10,6
288415,2,7,1,10,7
135391,2,0,4,2,6
37533,1,1,0,8,3
180399,0,7,2,1,6
271571,1,5,3,6,0
295169,5,0,4,0,0
43616,1,3,3,10,0
26413,5,0,4,9,5
8585,3,5,5,7,3
51270,3,2,3,7,0
56867,2,0,4,4,0
53037,3,1,0,0,7
35454,2,4,1,2,6
257970,1,1,0,4,6
246750,1,6,2,4,0
142126,4,6,2,2,0
180770,3,6,2,5,6
249456,5,0,4,10,0
190492,2,6,5,0,0
257487,0,0,1,2,1
280059,1,6,2,8,0
62431,0,2,3,10,0
118601,5,0,4,9,6
202428,5,0,4,7,6
57451,2,0,4,4,0
25436,5,6,2,4,0
250545,0,6,2,6,7
145829,5,4,1,4,0
177772,1,5,5,6,0
147936,1,2,0,5,0
63028,1,6,2,3,0
42238,5,0,4,1,0
66396,2,6,2,3,6
61119,2,4,4,5,6
39620,2,4,4,7,0
191251,2,4,4,6,0
296347,5,4,1,8,3
84669,0,6,2,0,6
179344,3,1,0,1,7
144279,1,2,3,3,0
251867,2,7,1,0,0
9634,2,0,4,0,0
198606,5,5,0,8,6
140190,3,1,0,0,0
59694,5,0,4,1,0
269681,1,1,0,6,0
34021,3,1,0,9,0
261739,5,0,4,5,6
16087,2,0,4,4,0
50778,1,2,0,0,0
180527,3,2,3,4,3
49056,5,1,0,6,0
277720,5,5,3,2,0
205037,5,7,1,8,6
251774,1,1,0,0,1
182543,5,4,1,2,0
213311,1,7,2,0,6
9974,1,1,0,9,0
270666,1,3,3,5,0
94478,5,0,1,6,0
1291,4,5,3,5,6
113217,5,4,1,0,0
128886,2,0,4,3,0
139944,3,2,3,9,0
4780,3,3,3,0,0
232287,3,6,5,8,3
292653,4,2,3,0,0
226651,2,4,4,6,0
284629,1,1,0,0,0
235406,5,6,2,6,0
189762,3,1,0,4,6
149225,3,6,2,0,7
163930,5,0,1,1,6
164564,5,0,4,6,0
256231,1,1,0,5,0
220804,5,7,2,6,2
242134,3,1,0,1,0
223768,3,3,3,6,0
297326,5,6,2,2,0
36204,1,1,0,3,0
165327,2,0,1,4,0
62741,5,6,0,8,3
281295,5,4,1,6,3
170222,5,7,1,9,0
32707,5,6,2,7,6
252692,0,7,2,7,0
282135,1,2,3,9,6
293325,1,6,5,7,0
234934,5,7,2,6,0
255401,1,1,0,4,5
82657,5,7,2,3,5
215465,3,3,0,10,6
155065,5,7,1,1,0
46654,2,0,4,0,6
60953,1,3,3,1,0
293845,5,6,2,0,0
94394,3,1,0,9,6
49789,5,6,0,4,0
139588,2,6,2,10,0
216242,2,0,4,1,0
264685,1,5,5,1,0
183103,2,7,1,1,6
138776,0,0,1,1,0
272538,5,7,1,1,0
165726,5,6,2,0,0
12461,1,7,2,10,0
47135,1,6,5,4,0
27586,5,6,2,6,0
219642,5,7,1,9,7
196072,5,0,4,0,0
28284,0,7,2,2,0
274423,5,6,5,3,0
131042,3,3,3,0,0
120609,2,0,4,5,3
243528,5,7,1,2,0
122709,5,7,4,0,6
110867,5,6,2,3,0
203835,5,0,1,0,0
78980,3,1,2,4,0
292252,3,1,0,1,6
107413,2,4,4,4,6
295102,5,7,1,6,5
36135,1,2,0,5,0
292720,4,3,3,3,7
153479,2,7,2,6,0
268173,5,4,4,0,7
40037,5,7,1,7,0
44949,3,7,2,2,7
226614,5,4,4,8,6
70214,4,6,2,1,0
23431,5,5,3,2,6
145667,3,1,0,4,7
39757,2,4,4,7,0
260743,5,4,1,6,0
103803,5,4,1,4,0
163496,1,7,1,1,0
229758,2,0,4,9,7
175652,5,6,2,2,0
120206,3,6,2,4,0
96245,5,7,1,0,0
278521,2,7,1,1,6
208748,3,3,3,6,0
222808,1,5,0,6,0
57611,3,1,0,5,6
123746,2,5,5,10,0
147839,5,7,2,2,0
263814,2,0,4,3,6
230011,5,4,1,3,0
183787,1,3,3,10,0
122422,3,1,0,8,6
52462,5,7,1,0,6
89856,3,6,2,3,6
186768,5,0,4,6,0
280690,5,6,2,3,0
281138,5,7,2,8,0
43744,1,7,1,1,0
90588,5,4,1,0,0
49585,3,1,0,5,0
99406,2,0,4,8,0
46017,3,6,2,3,7
217588,1,3,3,6,6
298369,5,0,1,5,0
70549,1,6,2,0,0
73525,5,7,2,2,6
217781,0,2,3,3,0
44123,3,2,3,0,6
114111,2,7,1,9,6
149256,5,1,0,6,0
26458,1,6,0,4,0
125177,3,6,5,2,0
223039,2,4,4,1,0
151239,5,0,4,9,0
108326,3,6,5,0,6
77583,2,7,1,2,0
222401,5,0,1,3,5
34668,2,0,4,1,6
163815,2,0,4,5,0
252300,2,0,1,0,0
55007,5,7,1,10,0
101278,1,2,0,4,0
53900,1,1,0,5,0
12506,2,6,0,4,0
1118,5,0,4,5,5
98985,2,1,0,9,6
235763,1,6,2,9,0
183833,2,4,4,3,6
7656,0,6,5,7,0
117098,0,2,3,9,3
125984,3,5,5,6,0
5413,5,7,2,0,6
159189,1,5,0,1,0
184666,1,7,1,1,0
228314,5,7,4,4,6
233784,5,3,0,7,6
5880,1,3,3,9,0
95227,5,0,4,4,7
166696,1,1,0,8,0
84454,5,0,4,6,0
220975,2,4,1,2,5
151071,0,1,2,5,0
266397,2,0,1,3,6
44766,1,6,2,6,0
12759,5,4,1,9,0
111441,2,4,4,3,6
224629,1,5,5,4,0
7481,2,0,4,6,0
254158,5,5,3,2,2
80410,4,0,4,1,6
61918,5,0,4,8,2
11327,5,0,1,9,6
168580,5,4,4,5,0
117111,1,2,3,9,0
129204,5,7,1,4,0
244888,2,4,1,0,0
150001,2,0,1,9,6
281069,1,5,5,5,0
13330,3,2,3,9,6
195763,5,4,1,8,0
178664,5,0,4,9,0
33846,2,0,4,0,0
259196,0,7,2,2,6
125714,3,5,5,6,0
28856,1,4,1,8,7
15936,3,6,2,4,0
290851,5,0,4,4,6
294987,1,1,0,9,6
251297,5,0,1,2,0
11923,2,0,1,5,0
155679,5,4,1,6,0
77450,5,5,5,5,0
46482,0,7,2,7,0
57934,2,5,3,9,7
205850,5,0,1,3,0
239731,0,4,1,10,0
16372,5,6,2,4,0
175347,5,0,4,3,6
106505,2,6,2,7,0
133155,3,3,3,6,0
73773,0,7,2,7,0
294142,2,0,4,8,0
196693,3,5,5,6,0
208126,0,6,2,3,0
265185,1,2,0,8,0
266011,3,6,2,10,7
189193,1,2,3,3,0
142567,5,7,2,10,0
285734,4,4,1,2,6
136914,3,6,2,7,5
10420,5,4,4,8,0
12530,1,5,3,8,6
294308,1,3,0,10,6
19119,3,6,2,3,6
214213,1,1,0,6,5
92133,4,7,1,6,0
212834,3,1,0,4,0
270009,5,6,2,10,7
158274,5,1,0,10,0
44458,5,0,4,1,6
247929,0,7,1,0,5
40375,5,0,4,10,6
256467,3,5,5,2,3
122344,2,4,1,8,0
79186,5,4,1,10,0
107300,1,5,0,10,0
256512,5,4,4,0,0
246212,2,4,1,10,6
210180,5,7,1,6,0
161966,5,1,0,8,0
211988,1,3,0,10,6
174894,2,4,1,6,0
229616,1,3,3,9,0
182188,3,2,0,7,3
236122,5,7,1,1,0
181403,3,2,3,9,0
40528,5,0,1,8,6
107691,5,6,2,6,0
157744,1,1,0,2,0
139400,5,6,2,10,0
94560,2,0,1,6,0
204703,5,7,2,0,5
90114,3,5,5,8,6
291166,1,5,5,10,0
234122,2,7,1,3,0
74040,2,0,1,4,5
243299,1,2,0,1,0
182714,3,1,0,0,0
266310,2,0,4,5,0
157020,1,5,5,0,0
104095,3,6,2,7,0
17127,5,7,2,3,0
293308,3,1,0,6,6
84109,5,4,1,3,0
112272,5,6,2,9,6
110203,3,6,2,6,7
62353,5,5,0,2,0
57286,1,5,3,9,0
223912,1,1,0,10,0
111763,2,0,4,9,6
54168,2,4,4,1,6
113893,3,1,0,4,0
254550,5,7,1,9,6
183095,5,7,1,10,0
94408,4,5,5,4,0
164109,1,1,0,3,5
257454,5,7,1,10,0
138367,5,6,2,8,0
189148,2,4,1,0,6
180716,1,1,0,10,3
47365,5,0,1,5,5
186914,5,0,1,1,7
78527,2,4,4,7,6
2738,5,5,3,0,0
121936,1,2,3,5,6
233601,3,3,3,1,7
138081,3,1,0,10,0
166237,3,1,0,3,7
272389,1,2,0,3,6
212457,3,6,2,10,3
21630,5,1,2,3,6
180256,5,1,0,5,0
57200,5,7,1,3,0
103980,3,5,3,6,0
46106,3,2,3,3,0
137770,2,6,2,8,3
31205,1,3,0,5,0
199223,2,6,5,8,6
259251,1,2,0,8,0
171413,2,6,2,3,6
190677,5,4,1,10,6
76954,4,2,3,4,0
22397,1,5,3,10,0
48517,1,2,3,0,0
227282,2,4,1,8,0
162769,3,3,3,2,6
250294,4,1,0,10,7
42452,1,6,2,1,0
199943,1,5,3,9,6
189430,2,0,4,7,6
260789,2,2,0,2,7
143874,2,7,1,0,0
121382,1,6,2,6,0
199147,5,0,4,8,0
7652,2,4,1,2,6
230695,4,1,0,3,6
96708,1,1,0,1,0
112757,4,0,4,10,6
82532,3,3,3,10,7
1813,0,1,0,9,0
34129,5,7,2,8,0
230286,4,6,2,0,0
287238,0,6,2,3,0
145416,3,1,0,2,0
82243,4,3,0,5,0
299889,2,0,4,10,0
150229,2,0,4,10,0
182865,1,5,5,1,2
165489,3,6,2,0,0
124986,2,5,3,10,0
209135,3,3,3,7,7
183930,3,6,2,4,0
48635,2,0,4,1,0
70258,1,6,2,4,0
65164,3,6,2,10,6
29374,4,4,4,3,0
81484,5,1,0,1,0
8112,5,5,3,4,0
15587,5,6,2,1,6
183291,2,0,4,1,0
298681,2,0,4,10,0
259617,5,0,4,0,7
201214,1,1,2,5,0
142485,5,4,1,10,6
71033,5,4,1,0,0
213081,1,0,1,5,7
115813,5,1,0,0,7
44156,5,4,1,6,0
173124,5,7,1,5,0
259691,2,7,1,5,0
84741,2,0,4,6,6
3446,2,6,2,2,0
229352,5,4,4,0,0
295090,0,6,2,5,6
145937,0,0,4,9,0
212958,1,1,0,10,0
64833,2,4,4,9,0
271316,0,0,4,8,6
142611,2,0,4,9,6
234095,2,4,1,6,0
65723,1,1,0,0,0
49600,2,0,1,5,0
110603,1,1,0,1,0
78799,2,7,1,0,0
195775,5,4,4,0,0
143741,0,6,2,3,6
70361,2,0,1,7,6
89433,2,0,4,6,7
95481,5,0,4,0,6
219942,5,4,1,8,6
253395,5,6,2,4,6
240570,2,0,4,6,0
150201,5,7,4,2,0
205382,3,1,0,2,0
194040,2,0,4,1,0
147628,5,0,1,7,6
129121,2,4,4,8,6
225079,1,3,3,4,6
188871,1,1,0,1,3
265730,3,1,0,3,0
214067,2,6,2,5,6
201437,3,3,3,9,5
170524,2,7,2,7,5
295684,5,4,4,2,6
43215,1,5,3,6,7
89350,5,4,1,6,0
212536,3,6,2,4,0
24670,3,7,2,1,0
253759,5,6,2,9,6
5188,3,6,2,2,0
150321,3,6,2,6,0
191133,1,6,2,3,0
14396,1,5,5,5,0
22919,0,1,2,9,6
54003,4,2,3,2,0
85772,5,7,2,6,0
159653,5,3,0,6,6
37566,2,6,2,6,5
299767,2,0,4,6,0
223620,5,4,1,1,0
258793,1,1,0,10,7
126596,5,4,4,4,0
40171,1,7,2,0,0
128964,1,2,3,2,2
104225,0,6,5,0,0
191286,5,0,1,10,0
201117,5,7,1,5,0
172477,2,4,1,2,0
182479,1,1,0,9,0
202674,1,2,3,10,0
295708,1,5,0,9,3
90256,1,1,2,4,3
24543,3,6,5,5,6
276935,5,0,4,8,0
192304,5,7,2,1,7
23781,1,6,2,3,0
96720,5,6,2,9,0
70481,3,1,0,7,0
46857,5,0,1,5,0
230711,5,4,1,4,6
175501,5,7,1,8,0
245110,5,1,0,7,0
223586,2,7,1,4,0
146516,2,0,1,6,6
183138,5,4,1,10,0
119174,1,5,0,10,0
220875,5,6,2,6,6
84948,1,1,0,2,0
232219,5,4,1,6,0
291343,1,2,3,0,0
291563,2,6,2,2,0
284579,2,1,0,7,6
240735,2,6,2,0,0
296769,5,6,1,6,0
104324,3,2,0,9,6
45659,5,0,4,4,0
60385,5,4,1,3,0
253542,5,4,1,7,6
109257,2,7,2,0,0
52190,2,4,1,0,6
170179,5,0,4,3,0
64332,2,4,1,6,0
55942,1,2,3,6,0
114792,5,5,3,5,0
117519,5,0,4,1,0
74849,0,6,2,4,0
65211,5,7,2,3,5
282367,1,6,2,5,0
191419,0,7,2,10,0
235761,5,1,0,2,0
194112,2,7,1,6,7
106852,5,7,1,2,0
186724,5,7,1,6,0
118392,1,7,2,3,6
85778,2,0,4,0,6
65611,5,4,1,10,6
76446,1,2,3,0,0
5377,4,1,0,0,0
112809,2,4,4,2,6
267685,1,7,2,2,6
45872,1,2,3,6,0
5592,1,6,2,6,7
168187,0,5,5,1,3
15549,2,0,1,0,0
287466,2,4,4,5,6
178851,2,6,2,6,0
88840,5,4,4,9,6
189863,1,1,0,6,0
35838,2,4,1,3,0
159643,0,5,3,3,5
188725,5,4,4,7,0
160054,5,4,1,10,0
171907,3,5,5,7,0
96093,4,4,1,5,0
173678,2,0,4,0,3
283159,5,0,4,0,1
202504,0,5,5,7,3
60177,1,1,0,5,0
122964,5,4,1,8,0
1916,3,1,0,3,6
165337,3,2,3,10,0
255424,0,1,0,10,3
99736,1,6,2,7,0
132687,5,0,1,0,0
162770,2,4,1,2,2
88652,3,2,3,9,0
126823,2,0,4,5,0
102290,5,0,4,5,6
174510,3,6,2,4,0
44841,5,6,2,3,0
217608,5,4,1,5,0
57113,2,4,4,1,0
146845,2,4,4,6,0
278553,1,3,3,4,0
193779,3,5,5,9,3
197413,5,0,4,3,6
193902,2,7,2,8,6
148387,5,7,1,8,0
67405,2,0,4,9,5
123002,5,0,4,3,0
181024,3,1,0,5,6
233985,3,1,0,9,6
248014,1,2,3,9,0
90683,1,2,3,6,0
173054,5,0,4,4,0
209030,5,7,2,5,6
237975,3,1,0,6,0
74213,3,7,2,8,6
74937,1,3,3,6,0
105017,5,0,4,5,0
299547,3,1,0,8,6
173632,5,4,4,8,6
220251,5,0,1,6,0
67831,0,5,3,5,0
123578,2,7,2,1,0
183812,2,7,2,4,5
97517,5,0,4,0,6
222543,1,3,3,3,0
171552,0,4,4,0,6
263702,1,6,2,9,6
107741,2,4,4,7,6
191062,1,1,0,6,6
113886,1,5,3,5,0
52313,5,5,5,6,0
47568,4,2,3,9,0
220189,1,7,2,4,0
177448,3,3,3,6,6
97411,2,6,2,5,6
160705,5,4,4,1,0
255509,2,4,1,4,6
192246,5,0,1,1,0
131202,5,6,0,5,0
289810,2,7,1,6,7
90206,2,0,4,10,0
158236,4,4,1,5,0
249226,3,5,3,1,0
172232,5,0,4,1,0
227393,1,2,3,3,7
25408,2,0,4,2,0
123532,1,2,3,10,0
45342,5,6,2,5,0
192973,4,7,1,0,5
209880,5,6,1,5,2
110872,2,6,2,10,0
17032,1,1,0,9,6
175996,2,7,2,2,0
291967,1,5,3,6,0
174151,2,0,1,0,0
93373,3,1,0,3,6
91666,2,2,0,7,0
19978,3,6,2,4,6
159406,1,1,0,6,0
288468,1,7,2,10,6
115134,5,0,4,0,0
260684,4,0,4,9,7
215545,1,1,5,9,0
232353,2,4,4,6,0
139646,5,7,1,3,0
189134,5,0,4,1,0
273843,5,6,0,10,0
105871,1,1,0,6,0
275216,2,0,4,5,6
58106,5,7,1,4,2
205083,5,4,1,6,0
17370,5,6,2,6,0
52969,2,0,4,2,0
176115,2,0,4,8,6
211664,5,0,1,4,0
4692,2,7,2,2,6
188190,3,6,2,10,0
299963,1,3,3,3,0
61407,1,1,0,5,0
75836,5,4,4,5,6
111612,5,0,1,5,6
297086,3,7,2,1,0
288399,0,2,3,10,0
67236,5,0,1,5,0
134602,0,5,3,4,2
20589,5,0,1,0,0
4251,5,4,1,5,0
194,2,4,4,5,6
167785,5,4,1,0,0
293039,3,2,3,1,0
283345,1,5,5,4,0
189881,5,6,2,10,0
129969,5,1,0,10,2
297281,5,4,4,9,0
90668,3,6,2,6,0
31695,1,2,3,3,0
189945,5,5,3,4,3
85225,1,6,2,9,6
212317,1,2,3,8,6
72582,5,0,4,6,7
198826,5,0,1,9,6
174072,2,7,2,5,0
111185,4,0,1,9,7
142347,3,6,2,9,0
219682,3,6,5,1,3
32258,1,3,3,6,0
215842,5,6,2,3,0
75353,2,6,2,0,7
108807,2,4,1,6,6
279271,3,2,0,6,6
105194,5,4,1,5,5
239180,3,3,3,2,0
15397,1,2,3,10,0
20941,3,7,2,9,3
104296,0,7,2,10,0
15854,5,6,2,8,7
64134,0,5,3,6,6
212242,1,2,3,9,0
46590,2,6,2,2,5
103392,1,5,5,1,0
34656,1,6,2,0,0
152256,2,0,4,1,0
9972,2,6,2,6,0
72061,5,7,2,5,0
166278,2,6,2,2,6
133257,5,6,2,4,0
198269,2,7,1,1,6
154008,5,4,4,2,0
228446,2,0,4,8,2
284758,5,4,1,8,0
112818,5,4,4,9,6
60628,5,3,3,0,0
235246,0,3,0,5,0
291468,5,0,4,10,0
167555,2,7,1,8,0
73361,0,0,4,2,0
96960,5,4,4,0,0
282822,5,4,1,10,2
17973,1,5,0,6,0
87260,5,0,4,6,6
282399,3,1,0,9,6
249059,2,0,4,0,0
145930,5,7,1,6,5
261948,2,0,1,3,6
141938,1,5,3,10,6
16942,3,3,0,0,7
45055,0,0,4,8,0
158199,5,4,1,6,0
211218,5,7,2,5,0
199375,0,4,1,7,0
160989,1,2,3,0,0
16324,1,3,0,5,0
121953,2,7,1,6,6
190235,2,0,4,10,6
117960,1,1,0,0,0
144715,2,7,2,9,0
10492,5,4,4,2,0
183267,1,1,0,0,6
273425,3,5,0,9,2
280486,1,3,3,4,7
49274,1,5,5,2,0
47859,2,4,1,3,0
119817,2,6,2,6,0
115651,2,4,1,5,0
103524,1,6,2,3,5
14,4,4,1,4,0
148772,2,0,4,0,0
228108,2,0,4,4,0
69496,1,1,0,6,0
265970,2,7,1,0,6
58505,5,6,2,2,5
49630,1,6,2,8,6
156738,0,1,0,5,6
49926,0,4,4,7,6
135581,4,1,0,10,0
218045,2,1,0,1,0
34717,1,2,3,8,5
195535,0,4,4,5,0
280254,5,4,4,4,0
216292,5,7,2,3,7
148903,2,1,0,1,6
192864,5,7,1,9,6
236485,3,7,2,10,2
276539,2,0,4,0,0
36949,5,7,1,10,0
71820,2,6,1,8,6
220155,0,6,2,8,3
91598,3,2,3,0,0
245606,0,6,2,10,0
281726,5,7,1,6,0
56776,5,6,2,2,0
294950,3,6,2,9,7
92265,3,1,0,9,0
155871,3,3,3,4,0
233528,1,7,1,9,0
33446,1,7,1,6,0
228849,5,0,1,8,0
272620,1,6,2,6,0
233487,1,2,3,0,0
78358,3,4,1,0,6
187744,5,7,1,0,0
266774,2,5,5,10,0
122562,1,5,5,10,0
166334,2,4,4,5,6
119698,5,0,4,0,0
200193,0,4,1,8,6
243498,2,4,1,7,6
4261,1,6,5,1,0
58064,5,0,1,9,0
234171,1,5,5,3,0
112476,5,0,4,0,0
270163,5,0,1,10,6
156054,3,1,0,10,0
299336,2,5,5,8,0
104388,2,7,1,1,0
248427,3,6,2,0,0
215914,0,4,1,2,6
256197,1,6,5,6,0
558,2,0,4,10,6
4308,5,0,4,10,5
50091,0,6,5,3,0
66373,2,0,4,4,0
8697,5,7,1,10,6
173317,5,4,1,8,6
97691,5,0,4,0,6
277479,5,0,1,0,0
252733,1,4,1,5,0
193700,5,0,1,9,6
125338,1,3,0,0,0
13322,5,7,1,1,0
102078,2,6,2,9,0
241331,5,0,4,5,0
66902,1,6,2,0,0
255921,3,7,1,9,0
264295,5,4,1,8,0
21710,5,0,4,3,6
99795,1,1,0,6,0
22386,5,4,4,9,0
151576,3,3,3,2,0
16204,4,7,2,1,0
74651,1,6,2,2,6
256470,5,0,4,5,7
148394,2,0,4,3,6
299830,2,6,2,5,6
108116,0,7,2,10,0
271960,2,0,4,9,6
281862,1,3,3,2,0
223635,1,7,2,3,0
23890,4,7,2,0,6
104299,0,0,1,7,0
76819,2,4,4,10,0
135307,5,0,4,0,6
86499,2,7,1,5,0
81626,5,4,1,2,0
246040,2,0,4,5,0
186651,5,0,4,0,0
130432,5,0,1,8,0
236547,0,0,1,2,0
186527,4,0,4,6,0
149784,0,1,0,7,0
8147,5,0,4,10,0
295338,3,6,2,10,6
61775,1,7,2,5,7
49174,2,4,1,2,6
2001,1,1,0,4,0
126166,5,6,1,10,7
193550,3,2,0,6,6
223072,5,4,4,4,6
224363,5,4,1,4,0
95541,1,2,0,10,0
134290,1,5,0,6,0
97307,5,0,4,10,6
29053,2,6,2,2,7
111984,4,0,1,9,0
153046,5,7,4,9,0
10035,4,6,2,4,7
137066,4,6,2,3,0
10172,2,7,1,6,6
298170,1,7,2,6,0
69743,5,7,1,6,3
65732,3,1,0,3,0
146719,3,5,0,9,0
121476,0,6,1,7,0
233447,5,4,4,10,6
143062,5,0,4,9,5
32793,3,6,2,3,0
185994,5,6,1,3,1
173689,3,2,3,7,6
74606,5,7,1,1,0
99467,2,6,2,2,6
288191,1,6,2,6,0
102614,1,2,3,10,0
249841,1,1,2,8,0
172563,2,7,1,5,7
238380,2,4,4,5,6
250399,5,6,2,6,0
260985,5,7,1,9,0
105506,2,6,0,8,0
178355,0,5,5,1,0
152414,3,1,0,3,6
185972,5,6,2,1,6
21248,0,5,5,2,0
128671,3,3,0,5,0
43100,1,2,3,7,0
189370,5,4,1,1,6
231874,5,6,0,4,0
127431,2,7,1,8,0
296537,1,5,3,10,0
214775,5,0,4,10,0
133382,2,7,2,2,0
125800,5,7,1,10,2
281873,1,5,0,8,0
292724,1,1,0,8,0
140552,3,2,3,4,6
145387,4,6,2,6,0
73928,2,0,1,3,0
240343,5,7,2,8,0
93649,1,6,5,2,0
56148,5,7,2,0,6
217101,5,0,4,2,6
49173,2,0,4,7,6
83715,1,2,3,1,5
78700,2,0,1,10,0
131031,1,5,5,9,0
180092,3,2,3,1,6
1383,5,7,2,9,6
235378,1,1,0,3,0
130323,3,6,5,5,6
36691,2,4,5,2,0
