id,palabra_nbsp,palabra_recamaras,palabra_patio
42225,0,0,0
168558,0,1,0
49050,0,0,0
38423,0,0,0
2121,0,0,0
62833,0,0,2
83708,0,0,0
177015,0,1,0
133686,0,0,0
197573,0,1,0
92879,0,0,0
299405,0,0,0
34849,0,1,0
31215,0,1,0
285516,0,0,0
182207,0,0,1
35374,0,0,0
270586,0,0,0
122854,0,1,0
111381,0,0,0
205346,0,0,0
191943,0,0,0
99595,0,0,0
208639,0,0,1
248034,0,1,1
53428,0,1,2
10857,0,0,1
57831,0,1,0
187109,0,1,0
31806,0,0,0
118900,0,0,0
201151,0,1,1
203287,0,0,0
268442,0,0,0
11887,0,0,0
133454,0,1,0
123732,0,0,0
128908,0,0,0
183440,0,0,0
212532,0,0,1
178807,0,0,0
167333,0,0,0
32876,0,0,0
297097,0,1,0
96677,0,1,0
16872,0,0,1
156826,0,1,0
90057,0,0,0
28419,2,0,0
40683,0,0,0
211986,0,1,0
29095,0,1,1
92184,0,0,1
291633,0,0,0
103075,0,1,0
288802,0,0,0
108015,0,0,0
208213,0,0,1
39417,0,1,0
47479,0,0,0
54751,0,0,0
252240,0,1,1
118330,0,1,1
24065,0,0,0
52495,0,2,3
128555,0,0,1
177151,0,0,0
116938,0,1,1
229648,0,0,0
95262,0,0,1
110628,0,0,0
97810,0,1,0
231213,0,0,0
175129,0,0,0
184610,0,0,0
161411,0,0,1
154316,0,0,0
251283,1,0,0
9407,0,1,1
223161,0,1,1
235336,0,0,0
70898,0,0,0
131843,0,1,0
122487,0,0,0
283865,0,1,0
118563,0,0,0
103667,1,0,0
148209,0,0,0
154105,0,0,1
8992,0,0,1
57085,0,1,0
99806,1,0,0
206218,0,0,0
138127,0,1,0
291224,0,2,0
60578,0,0,0
52958,0,0,0
222471,0,1,2
292269,0,0,0
119493,0,0,1
11409,0,2,0
120562,0,0,0
5278,0,0,0
271558,0,0,0
68949,1,0,0
239253,0,1,0
186039,0,0,1
130543,0,1,0
230483,0,0,0
271667,0,1,1
276503,0,0,0
249318,0,1,1
208830,0,0,0
31908,0,1,0
131384,1,2,2
78825,0,0,1
139448,0,0,0
113676,0,0,0
91784,3,1,0
177777,0,1,0
8650,0,1,0
228586,0,0,1
118188,0,1,0
213274,0,0,0
62303,0,0,0
228431,0,1,0
73964,0,1,0
178883,0,0,0
109883,0,0,0
174627,0,0,0
11237,0,1,0
141036,0,0,0
38851,0,0,1
215093,0,0,0
36267,0,1,2
35413,0,1,1
10138,0,1,0
191588,0,0,0
142382,0,0,0
91696,0,1,0
279227,0,0,1
272267,0,0,0
28485,0,0,0
269439,0,0,0
256279,0,0,0
201213,0,1,1
83679,0,1,0
251262,0,1,0
81708,0,0,0
39399,0,1,0
149382,0,0,0
155682,8,0,0
113369,0,1,0
255105,0,2,0
262999,0,2,1
102292,0,1,0
242152,0,0,0
158658,0,0,1
41602,0,0,0
200293,0,0,0
12188,0,1,0
207412,0,1,0
90148,4,1,0
144075,0,0,0
273705,0,0,0
179315,0,0,1
129874,0,1,1
183979,0,1,0
20594,0,0,1
117360,0,0,0
56829,0,1,0
224085,0,1,0
31491,0,0,0
59983,0,1,0
210237,0,0,0
179292,0,1,0
234328,0,1,1
288499,0,0,0
228332,0,0,0
147231,0,1,0
105115,0,1,0
248078,0,1,1
78224,0,0,0
281668,0,0,0
95522,0,0,1
268021,0,0,0
49152,0,0,0
25309,0,0,0
271774,76,0,1
10819,2,1,0
83344,0,1,1
110703,0,1,0
160694,0,1,1
19206,0,0,0
153808,0,1,0
218381,0,1,0
9336,0,0,0
204093,0,1,0
164902,0,0,0
128105,0,0,0
230549,0,1,1
214139,0,1,0
298709,0,1,0
283908,0,1,0
120408,0,1,0
266098,0,0,0
107650,0,0,0
262323,0,0,0
144000,0,0,0
33755,1,1,0
278493,0,1,1
33856,0,0,1
24835,0,0,0
46095,0,2,1
188828,0,0,0
41372,0,1,0
269464,1,0,0
233426,0,0,1
125892,0,1,0
110991,0,0,0
259648,0,0,0
161052,0,0,0
224385,0,0,2
86033,0,1,0
215295,0,0,1
197280,0,0,1
221359,18,0,1
220905,0,0,0
289311,0,0,1
5932,0,0,0
211963,0,0,0
242279,0,0,0
166122,1,1,0
140426,0,0,0
40674,0,1,4
34744,0,2,1
62550,0,1,0
246165,0,0,0
12208,0,1,2
2979,0,0,0
130434,0,1,0
289268,13,1,0
185228,0,0,0
4849,0,0,0
70080,0,0,0
53434,0,2,0
51617,0,0,0
35840,0,0,0
24109,0,0,0
292633,0,0,0
83229,0,0,0
109168,0,1,0
26736,0,0,0
76967,0,1,1
245448,0,0,1
251624,0,0,0
260208,13,1,0
47885,0,0,0
123629,0,1,0
88603,0,1,0
215912,0,1,0
124972,0,0,0
241,0,1,0
184646,0,1,0
83952,1,1,0
88863,0,0,1
67683,0,0,0
50088,0,1,1
13439,0,1,1
180544,0,0,0
181452,0,1,0
255807,0,0,0
32199,0,0,1
240898,0,0,0
18754,0,0,0
24389,0,2,0
235056,0,1,1
78829,0,2,0
112461,0,0,0
230334,0,1,0
259023,0,1,0
263582,0,0,0
204277,0,1,0
247520,0,1,0
81859,0,0,0
215922,0,1,1
252162,0,0,1
848,0,1,0
46277,0,0,1
57154,0,0,0
41555,0,0,0
58427,0,0,0
274245,0,0,0
197260,0,0,0
67571,0,0,0
70502,0,1,0
235921,0,0,1
66562,0,0,0
206027,0,0,0
67189,0,0,0
67738,0,0,0
10538,0,0,1
217542,11,1,0
213290,0,0,0
6814,0,0,0
266246,0,0,1
84186,0,0,0
58717,0,0,0
5433,0,0,0
108256,0,1,0
129026,0,0,1
222333,0,2,0
249077,0,0,0
184977,0,1,0
398,0,1,0
296532,0,1,1
112636,4,0,0
67912,0,0,0
57900,0,0,0
18076,0,1,1
250004,0,0,0
29282,0,1,0
87224,0,0,0
264776,0,0,0
242650,0,1,0
222834,0,1,1
179246,0,1,0
214412,0,0,0
169758,0,0,1
33209,0,0,0
292675,0,1,1
224307,0,0,0
235782,0,0,0
191095,0,1,0
121097,0,0,0
25773,0,0,1
231453,0,1,0
293915,0,2,1
78142,0,0,0
43041,0,0,0
33198,0,1,0
193472,0,0,0
24326,0,0,0
48293,0,0,1
269989,0,0,0
140424,0,1,0
131291,0,0,0
32241,0,0,0
91970,0,1,1
261577,0,0,0
209167,0,1,0
279599,0,0,0
8313,0,0,1
57014,0,0,1
219181,0,1,0
8786,0,0,0
249705,0,0,1
275343,0,0,0
106126,0,0,0
67601,0,0,0
117872,0,0,0
50891,0,0,0
145633,0,0,0
61421,0,0,0
196929,0,0,0
298256,0,0,0
132231,0,0,0
181865,0,0,0
217250,0,1,0
21076,0,1,0
198323,0,1,1
164185,0,2,0
272353,0,1,0
190297,0,0,0
189810,0,0,0
40469,0,0,1
6509,0,0,1
269322,0,0,0
52902,0,2,2
273329,0,0,0
12697,0,1,0
87652,0,1,0
140844,0,0,0
34089,0,0,0
284460,0,0,0
206756,0,0,1
174502,2,0,0
171393,0,0,0
2896,0,1,1
387,0,0,0
190881,7,1,1
42100,0,1,1
15552,0,1,0
159968,0,0,0
280827,0,1,0
253746,0,1,0
90752,0,1,0
179454,0,0,0
55851,1,0,0
62606,0,0,1
265771,0,1,0
285228,0,1,0
119228,0,1,1
146877,0,0,0
208750,0,2,0
106541,0,0,0
245034,0,0,0
112408,0,0,0
296709,0,0,1
251269,2,0,0
100855,0,0,0
255891,0,0,0
40814,0,0,0
136237,0,1,1
42808,0,0,0
223614,0,1,0
76897,0,0,0
55676,0,0,1
114530,0,2,2
21907,0,0,0
266127,0,1,0
70158,0,0,0
299297,0,1,0
257286,0,0,0
73074,0,1,1
119026,0,0,0
130966,0,0,0
192812,0,0,0
262334,0,0,0
266421,0,0,2
19488,0,0,0
81701,0,0,0
130504,0,0,0
298428,0,0,0
18415,0,0,0
156006,0,0,0
54283,0,1,0
103886,0,0,0
5981,0,1,0
237181,0,0,0
95288,0,1,0
253164,0,0,0
279188,0,1,0
115353,0,0,0
253062,5,1,1
276232,0,0,0
22429,0,1,0
199809,0,0,0
48556,2,0,0
175559,0,0,0
84780,0,0,1
180146,0,0,0
119575,0,0,0
266257,0,0,0
141894,1,0,0
33830,0,1,0
284302,0,0,0
39091,0,0,0
205889,0,0,0
140748,0,2,0
251472,0,1,0
172671,0,0,0
94297,0,0,0
203335,0,0,0
164035,0,0,0
55705,0,0,0
9005,0,0,0
216649,0,0,1
11268,0,0,0
282638,0,1,0
162443,0,1,0
194677,0,0,0
72028,0,0,0
191987,0,1,0
195034,0,2,0
89403,0,0,0
290155,0,0,0
201593,0,1,1
238249,0,0,0
84472,1,0,0
259396,0,1,0
75257,0,1,0
233269,0,0,0
36915,0,1,0
262604,2,0,0
12009,0,0,0
209054,10,0,0
160854,1,0,0
37839,0,1,0
241505,0,0,0
87255,0,1,0
194602,0,0,0
34077,0,1,0
227374,0,0,0
298018,0,0,0
232749,0,1,0
179843,0,1,0
169071,0,1,1
176426,0,0,0
85208,0,0,0
203191,0,1,1
120783,0,0,0
140316,0,0,0
108831,2,1,0
69876,0,0,0
92462,0,0,1
56783,1,0,0
287415,0,0,0
17783,0,0,0
215935,0,0,1
40775,0,2,2
152738,0,1,0
243580,0,1,0
49452,0,0,0
88318,0,0,1
179269,0,1,0
15022,0,0,0
255460,0,1,0
70614,0,0,0
23190,0,0,0
289856,3,1,1
120119,0,0,0
6649,0,2,1
146324,0,1,0
202379,0,0,0
280420,0,1,1
60518,0,1,0
79833,0,2,0
108435,0,1,0
52819,0,1,0
38640,0,1,0
151930,0,1,0
283926,0,1,1
122,0,1,0
210055,0,1,0
215835,0,0,0
10608,0,1,0
236709,0,1,0
274386,0,0,0
102611,0,2,0
29256,5,0,0
141316,0,0,1
272481,0,1,0
286630,0,0,0
270366,0,1,0
102397,0,0,0
150701,0,0,0
176257,0,1,1
97722,0,0,0
260222,0,0,0
219612,0,0,0
229718,0,1,0
239225,0,0,0
6444,0,0,0
41792,0,0,0
128950,0,0,1
299582,0,1,1
61308,0,0,1
11775,0,0,0
166650,0,1,0
14405,0,0,0
267918,0,0,1
206842,0,1,0
228541,0,1,0
36626,0,0,0
223549,0,1,0
281722,0,2,0
22839,0,2,1
55852,0,0,0
226797,0,0,0
290202,0,0,0
34060,1,1,0
49869,0,1,1
232102,0,0,1
55442,0,1,0
189002,0,1,0
248598,0,1,0
298715,0,0,0
139203,0,0,0
20950,0,0,0
236578,0,1,0
58449,0,0,1
231878,0,0,1
14615,0,1,0
220307,0,0,1
67845,0,1,0
86683,0,0,0
260283,0,0,1
221961,0,0,0
216229,0,0,0
20253,0,0,0
104965,0,1,0
159692,0,0,0
36772,0,1,0
120227,0,1,0
21691,1,0,0
185572,0,1,0
226970,0,0,0
21034,0,1,0
74670,0,0,0
193668,0,1,1
161247,0,0,1
27001,0,0,0
91819,0,1,1
218536,0,0,0
75323,0,1,0
46820,0,1,0
10754,0,0,0
274675,0,0,0
101682,0,0,0
230477,0,0,0
11386,0,1,0
32100,0,2,0
47187,0,1,1
288854,0,1,0
180737,2,0,1
65790,0,1,1
57594,0,0,0
259417,0,0,0
192272,0,0,1
87311,0,1,0
179696,0,1,0
252707,0,1,0
222754,0,0,0
283802,0,0,0
261310,0,2,1
183949,0,1,0
209139,0,1,1
237152,0,0,1
21459,0,0,0
44964,0,1,0
183745,0,0,0
38021,0,0,1
229936,0,2,0
296610,0,0,1
201794,0,0,0
106076,0,0,0
115633,0,1,0
145513,0,1,0
45810,0,0,0
32676,0,1,1
150506,0,1,1
245101,0,1,1
183902,0,1,0
99607,0,1,0
268976,0,0,1
218254,0,1,0
257915,0,0,0
167941,0,0,0
217839,0,1,0
276496,0,0,0
233516,0,1,0
73920,0,0,0
272165,0,2,0
137222,0,1,0
234232,0,0,0
158641,2,0,0
97789,0,1,1
172156,0,0,1
290148,0,0,1
251431,0,1,0
70889,0,0,0
16768,0,1,0
130399,0,0,0
164108,0,1,1
279635,0,0,0
195267,0,2,0
190346,0,0,1
258362,0,0,0
228311,0,0,1
48088,0,1,0
175012,16,2,0
161268,0,1,0
99600,0,1,1
25419,0,0,0
197062,0,0,0
159193,0,0,0
114640,0,1,0
17058,0,0,0
270059,1,1,0
220591,0,0,0
267541,0,0,0
161743,2,1,0
270083,0,0,0
168174,0,3,0
270029,0,0,0
257883,0,0,0
101296,0,1,0
294062,0,0,1
258278,0,0,0
199254,0,1,0
79661,1,0,0
237391,1,0,1
107479,0,0,1
72693,0,1,1
39106,0,0,0
34191,0,0,0
240687,0,1,1
127503,0,0,0
218699,0,1,0
57688,0,0,0
73199,0,0,0
35595,0,0,0
97882,0,0,0
162373,0,0,2
251744,0,0,0
244125,0,1,0
68004,0,1,0
273625,0,1,0
220909,0,1,0
37348,2,0,1
240892,24,0,0
193597,0,1,1
66612,0,1,1
148738,0,0,0
112941,0,0,0
44253,0,0,0
65065,0,1,1
297095,0,0,0
38097,0,0,0
288497,0,1,0
222924,0,0,1
184084,0,1,1
223581,0,0,0
171680,0,0,0
241000,0,0,0
164107,0,1,1
191088,1,0,0
76549,0,0,0
174207,0,1,0
119046,0,0,0
152950,1,0,1
100228,0,1,0
48352,0,2,0
170703,0,2,1
154993,0,0,0
270963,0,0,0
171727,0,0,0
32408,0,0,0
140267,0,0,0
121326,0,0,0
248102,0,0,0
168446,0,0,0
258718,0,2,0
89842,0,0,0
131844,0,0,0
142031,0,0,2
233971,0,1,0
4387,0,1,1
225274,0,0,0
9041,0,0,2
6983,0,1,1
26109,0,1,0
293962,0,0,0
272377,0,0,0
45138,0,0,0
104873,0,0,0
102453,0,1,0
44744,0,0,0
168589,0,0,0
273801,0,1,0
6891,0,0,0
7436,0,0,0
92795,2,1,1
67182,0,0,0
194908,0,0,0
102730,0,2,0
40875,0,0,1
22220,5,0,0
105504,0,0,0
81224,0,0,0
222890,0,0,0
252981,0,1,1
200776,0,0,0
219744,0,0,0
12946,1,1,0
236961,0,0,1
296603,0,0,1
84520,0,1,0
187650,0,0,1
239525,0,1,0
6920,0,0,0
214995,0,1,1
186508,0,1,1
10361,0,0,0
119381,0,0,0
137399,0,1,0
269952,0,1,0
106894,0,0,1
90393,0,0,1
243863,0,0,0
282354,0,0,0
129715,0,1,0
140875,0,0,0
4254,0,0,0
276551,0,0,0
123522,0,1,0
181765,0,0,0
229983,0,1,0
85335,0,1,0
181893,0,0,0
93678,0,0,0
186066,0,0,0
122055,0,0,0
101404,0,0,0
204449,1,0,0
206816,0,0,0
196923,0,1,0
259400,0,0,1
266826,0,0,1
60983,0,0,0
14068,0,0,0
276775,0,0,0
172696,11,1,0
91037,0,1,0
210313,0,0,0
237774,0,1,1
240483,0,3,0
136269,0,0,0
45504,0,0,0
246827,0,1,0
27047,0,0,0
129665,0,1,0
204314,0,0,0
263915,0,1,0
118506,0,1,0
203804,0,1,0
220805,0,1,0
237789,0,2,1
2322,0,0,0
232158,0,0,0
67132,0,0,0
252926,0,0,0
25896,0,1,0
77427,0,0,0
123114,0,0,0
297241,0,0,0
207068,3,0,1
106507,0,0,0
213185,0,0,0
298690,0,1,0
205608,0,0,1
59447,0,0,0
37488,0,0,0
171755,0,1,0
86834,0,1,0
235543,0,0,1
214585,0,0,0
135169,0,1,0
74555,0,0,0
107470,0,0,0
84399,0,1,0
182271,0,1,0
148108,5,1,1
280548,0,0,0
53020,0,1,1
184487,0,1,0
269143,0,0,0
200474,0,0,0
140658,0,0,0
85847,0,0,0
245465,0,2,0
44579,0,0,1
293455,0,0,0
261000,0,0,0
181945,0,0,0
29263,0,1,0
218963,0,1,0
146262,0,2,0
224824,0,1,0
261974,0,0,0
285253,0,0,0
67612,0,1,0
298221,0,1,0
188654,0,0,0
36130,4,0,0
127291,0,1,1
242680,0,1,0
110287,0,1,0
175388,0,1,1
14214,0,1,1
260426,0,1,0
246014,0,1,2
162093,0,1,0
153575,0,1,0
51418,2,1,1
165935,0,2,0
40363,0,1,0
234973,0,0,0
135208,0,0,0
261472,0,2,0
41052,0,0,1
52823,0,0,0
20868,0,1,0
85410,0,0,0
39247,9,1,1
169342,0,0,0
265477,0,0,0
133146,0,0,0
186489,0,0,0
249775,0,1,0
45458,0,0,1
120259,0,0,0
105254,0,1,0
293886,0,0,0
131017,0,0,0
143331,4,1,0
14445,0,0,0
175116,0,1,0
134003,0,1,0
190129,0,0,0
3003,0,0,0
244661,0,1,0
135318,0,0,0
137850,3,1,0
252967,0,0,0
193232,0,0,0
1583,0,0,0
202781,0,1,1
279816,0,0,0
117461,0,1,0
72708,1,1,0
186931,0,0,0
81797,0,0,0
216092,0,0,0
108845,0,0,0
214546,0,0,0
79221,0,0,0
94404,0,0,0
4672,0,1,0
192814,0,0,0
55342,0,0,0
188278,0,1,0
43669,1,0,0
98394,0,0,0
84108,0,1,0
212423,3,1,0
246506,0,0,0
244399,0,1,0
72218,0,1,0
68733,0,0,1
201897,0,0,0
24402,0,0,0
253775,0,0,0
195198,0,0,0
203372,0,0,0
128613,0,0,0
63280,0,1,0
106521,0,1,0
42134,0,0,0
10661,0,1,1
77294,0,1,0
178733,0,1,1
87334,0,0,0
295465,0,0,0
84956,0,0,0
54904,0,1,0
46010,1,1,0
4448,0,0,1
48857,0,0,0
140345,0,1,0
102865,0,2,0
180187,0,0,0
243393,0,0,0
99678,35,1,1
74903,0,1,0
167205,0,2,0
215617,0,1,0
97070,0,0,0
122560,0,0,1
162789,0,0,0
164000,0,0,0
219075,0,0,1
65637,0,1,1
218881,0,0,0
188755,0,0,1
136106,0,0,0
14614,0,0,0
71994,0,1,1
219348,0,0,0
288663,0,0,0
169067,0,0,0
154009,0,1,0
259865,0,0,0
238501,0,1,0
279313,0,1,0
288972,0,0,0
167422,0,0,0
191528,3,1,1
89137,0,0,2
286855,0,2,0
285775,0,2,1
270892,0,1,0
28947,0,0,1
138463,0,0,0
102512,0,0,0
136103,0,0,0
123254,0,0,0
276558,0,0,0
267492,0,1,0
271066,0,0,0
141596,0,1,0
233590,0,0,0
76725,0,0,1
288488,1,1,0
12673,0,0,0
231134,0,0,1
136445,0,0,0
122640,0,0,0
119895,0,0,0
109899,0,1,0
131244,0,1,1
17080,0,0,1
275591,0,1,0
161828,0,1,1
177897,0,2,0
24765,0,1,0
139077,0,0,0
130484,0,0,0
292976,0,1,0
215562,0,1,0
165081,0,0,0
26674,0,0,0
112753,0,0,0
118408,0,0,1
166976,0,0,0
233,0,1,0
203572,0,0,1
287412,0,1,1
116009,0,0,0
299264,0,1,1
183901,0,1,0
234289,44,1,1
195524,0,2,0
85301,0,1,0
178131,0,0,0
74942,0,1,0
19931,0,1,0
129892,0,0,0
238534,0,0,0
19197,0,0,0
269937,0,1,0
272708,0,0,0
68760,0,2,0
277539,0,1,1
108126,0,0,0
138612,0,1,0
77057,0,0,0
73556,0,0,0
171862,0,1,0
71404,0,0,0
72414,0,1,1
105587,0,1,0
196759,0,1,0
12709,0,0,1
128254,0,1,2
240059,0,0,0
38272,0,0,0
2644,0,1,0
180130,0,1,1
93945,0,0,0
147716,0,1,0
221349,0,0,0
140676,0,1,0
106205,0,1,1
33387,0,0,0
263722,0,0,1
286783,0,1,0
119141,0,0,1
120589,0,0,0
276501,0,0,0
137127,0,0,0
153703,0,0,0
210395,0,3,0
242104,0,1,0
6836,0,3,0
257098,0,0,1
287878,0,1,1
272984,0,1,0
129148,0,0,0
6658,0,0,0
217630,0,1,0
60174,0,0,0
104248,1,0,0
41858,0,0,1
149606,0,1,0
208692,0,2,2
8162,0,1,0
58032,0,0,0
116917,0,0,1
271197,0,1,0
91674,0,0,0
26090,0,1,0
145686,0,0,0
230356,0,0,0
226249,0,1,0
281474,2,1,0
10938,0,1,1
228897,0,1,1
1655,0,2,0
204145,0,1,0
210570,0,0,1
7873,0,1,0
85210,0,0,0
47209,0,0,1
69800,0,0,0
89487,0,0,0
80913,0,1,1
152997,10,1,1
120079,0,1,0
195059,0,0,0
265242,0,1,1
56202,0,0,1
226231,0,0,1
226532,0,1,0
178773,27,0,0
267264,0,1,1
203465,0,0,0
230094,0,0,0
18029,0,0,0
241169,0,0,1
209450,0,1,0
207698,0,1,0
143324,0,1,0
141175,0,0,1
173784,0,0,0
76250,0,1,1
42643,0,1,0
137004,0,0,0
116450,0,0,0
181138,0,0,0
281976,0,1,1
174154,0,2,0
162822,0,0,0
37499,0,0,0
65240,0,1,0
48383,0,0,0
159358,0,1,0
287595,0,0,0
86823,0,0,0
49233,0,1,0
64611,0,0,0
262541,0,0,0
252925,0,1,0
33355,0,0,0
254276,0,0,0
283225,0,0,0
102065,0,0,0
74823,0,0,0
42050,0,0,0
81079,0,1,0
212727,0,1,0
232344,0,0,0
53382,0,1,0
35473,1,1,0
40649,0,0,0
57473,0,1,0
118047,0,0,0
47616,0,1,0
196226,0,0,0
225324,0,0,2
126426,0,1,1
175783,0,0,0
130077,0,0,0
177262,0,0,1
51868,0,0,1
75867,0,1,0
180854,0,0,0
185293,0,1,1
267127,0,0,1
171190,0,0,0
178836,0,1,0
79476,0,0,0
180431,0,0,0
256271,0,0,0
109521,0,1,0
347,0,1,0
109558,0,0,0
201395,0,0,0
193164,0,0,0
75825,0,1,0
170877,0,0,0
164940,0,0,0
81035,0,1,0
188180,0,1,0
120667,0,0,0
268731,0,1,0
284406,0,1,0
112643,0,0,0
294802,0,0,0
23432,0,0,0
28613,0,0,0
80038,0,0,0
8884,0,0,0
265270,0,0,0
56518,4,0,0
272069,0,0,0
226114,0,0,1
38414,0,1,0
144240,0,0,0
149296,0,0,0
109210,0,0,1
279554,1,1,1
260105,0,0,0
64104,0,0,1
289538,0,0,1
49318,0,0,0
130597,0,1,0
285574,0,0,0
79179,1,0,1
267202,0,0,1
152927,0,1,2
280394,0,0,0
122891,0,0,0
58432,0,0,0
90818,0,1,0
289418,0,0,0
44367,0,0,1
188653,0,0,0
224712,0,1,0
23919,0,1,1
66610,0,1,0
224057,0,0,1
162343,0,0,0
30884,0,1,0
294380,0,0,0
189742,0,0,0
130582,0,1,1
25250,0,0,0
107757,0,0,0
230703,0,1,1
44809,0,0,0
247400,0,0,0
16644,0,0,0
49077,1,0,0
262883,0,1,0
162920,0,0,0
286410,0,0,0
2895,0,0,0
35774,0,1,0
233729,0,0,0
171135,0,0,0
92800,0,0,0
57689,0,1,0
210222,0,0,0
168325,0,0,0
182468,0,0,1
274791,0,1,0
267450,0,1,1
235599,1,1,1
236336,0,0,0
54291,0,0,0
56101,0,1,1
262869,0,0,0
59923,0,1,0
217270,0,1,0
7797,0,0,0
50036,0,1,0
57141,0,0,0
49459,0,0,0
30007,0,2,2
271693,0,0,1
24721,0,0,1
7719,0,0,0
282960,0,3,0
101805,0,0,0
286804,0,0,0
276550,0,0,1
55425,0,1,0
299064,0,0,0
266670,0,0,0
295501,0,0,0
175114,0,0,0
28695,0,1,0
202207,0,1,0
158787,0,1,0
26929,0,0,0
95519,0,2,1
272720,0,0,0
47371,0,0,0
234487,0,2,0
98456,0,0,2
125730,0,1,1
201678,0,1,0
2857,0,0,0
88412,0,1,1
111509,0,0,0
191226,0,0,0
215804,0,0,0
214890,0,0,0
243239,0,1,0
122878,0,0,0
223731,0,0,2
61136,0,1,0
296145,0,1,0
206575,0,1,0
258624,1,0,1
14750,0,0,0
146231,2,0,0
182101,0,0,0
94053,0,0,0
296189,0,1,1
93769,0,0,0
127166,0,1,1
38615,0,1,0
86767,0,1,0
184184,0,1,0
38694,0,0,0
292164,0,0,0
20643,0,1,0
132265,1,0,2
231814,0,0,0
19363,5,1,0
84486,0,1,1
22641,0,1,1
284180,0,0,0
60536,0,0,0
40592,0,1,1
269224,0,1,0
25951,0,0,0
30529,0,0,0
183421,0,0,0
258704,3,0,2
280767,0,0,0
80446,0,1,1
239505,0,0,0
67852,0,0,1
152203,0,0,0
23835,0,0,1
144359,0,0,1
299340,0,1,0
250223,0,1,0
119772,0,0,0
2390,0,0,0
142094,0,0,0
199776,0,0,0
137042,0,2,1
209269,0,0,0
97632,0,0,1
159296,0,0,0
186358,0,0,0
153539,0,0,0
229004,0,1,0
202532,0,2,0
222885,0,0,0
227646,0,1,1
107431,0,1,1
46778,0,0,0
67756,0,0,0
116749,0,0,0
2524,0,1,1
169093,0,0,0
123903,0,1,0
291149,0,0,0
254969,1,1,0
95087,0,1,0
185467,0,1,0
111643,0,1,0
168031,0,0,0
31531,0,1,0
260884,0,0,0
140447,0,0,0
7835,0,0,0
125420,0,0,0
222118,0,0,0
68422,0,1,0
20208,0,0,0
57248,0,0,0
85169,0,0,0
29818,0,1,0
273617,0,1,0
251381,2,3,1
61295,0,1,0
144510,0,1,1
169368,0,2,0
196473,0,0,0
158415,0,0,1
62031,0,1,0
192919,0,1,1
190183,0,1,1
4056,0,0,0
237755,0,0,0
83509,0,1,0
173431,0,1,2
116060,0,0,0
277696,1,1,0
205406,0,0,0
24981,0,1,0
50534,0,0,0
94280,0,0,0
82832,0,1,1
148007,0,0,1
45469,0,0,0
53969,0,1,1
171254,1,0,0
128523,0,1,0
259498,0,1,1
206013,0,2,0
22307,0,0,0
197877,1,0,0
285990,0,0,0
298159,0,0,0
231434,0,1,0
127040,2,0,0
36228,0,2,0
28972,0,0,0
253825,0,0,0
76498,0,0,0
183653,0,0,0
248253,0,0,0
149259,0,0,0
207386,0,0,0
145968,0,0,0
61861,0,0,0
116542,0,0,0
254447,0,0,0
215948,0,0,0
182149,0,1,0
295317,0,0,1
65542,0,1,0
257494,0,1,0
68284,0,1,0
262998,2,1,1
168643,0,0,0
194543,0,0,0
58489,0,1,1
48964,0,1,0
151226,0,0,0
277635,0,1,1
25571,0,0,4
152789,0,1,1
81279,2,1,1
161521,0,1,0
19879,0,0,0
284664,0,0,0
294889,0,1,0
244261,0,0,3
31682,0,0,0
224905,0,0,0
299788,0,0,0
121620,3,1,1
223964,0,1,0
180339,0,0,0
180584,0,0,1
19822,0,1,0
172119,0,0,0
66754,0,0,0
118358,0,0,1
21745,0,0,0
290836,0,0,1
222329,0,0,0
72579,0,1,1
157961,0,0,0
250090,0,1,1
256815,2,0,1
82819,0,0,0
47561,0,0,0
222303,3,0,0
189274,0,1,0
236145,0,0,0
166297,0,0,1
108827,0,0,0
110143,0,2,0
197436,0,0,0
282454,0,2,0
274058,0,1,0
136873,0,0,0
195590,0,0,0
41995,0,0,1
249624,0,0,0
54794,0,0,0
197972,0,0,0
75401,0,1,2
229389,0,1,0
275442,0,1,0
36587,0,1,0
104588,0,1,0
102113,0,0,0
288942,0,0,0
223124,0,0,0
275878,0,0,0
63980,0,0,2
250683,0,1,0
291413,0,1,0
70703,0,1,0
150485,0,0,0
204599,0,0,0
118732,0,0,0
193234,0,0,0
100428,0,0,0
270258,0,0,0
133657,0,0,0
587,0,0,0
11937,0,0,0
258756,0,0,0
133897,0,1,0
89995,2,1,0
285938,0,0,0
220268,0,0,0
276417,0,0,2
35720,0,0,0
78753,0,0,1
52202,0,1,1
172747,2,0,0
228313,0,0,0
294826,1,0,0
254915,0,0,0
269285,0,1,0
150240,3,0,0
53848,0,1,0
289300,1,1,0
199504,0,1,1
111071,0,1,0
155641,0,1,0
208962,0,1,0
70200,3,0,0
166666,0,0,0
51600,0,1,0
185866,0,0,0
239395,1,0,0
265075,2,1,0
170682,0,0,0
60191,0,0,0
26213,0,1,1
272677,0,1,0
189450,0,1,2
62041,0,0,0
290640,0,3,1
188314,0,0,0
150984,0,0,0
221305,0,1,0
218374,0,0,0
165663,0,1,0
298861,0,0,0
13692,0,1,1
213153,0,0,0
47322,2,0,0
80062,0,1,0
106377,0,0,0
106235,0,0,1
4311,2,0,0
234100,0,0,1
249785,0,0,0
96079,0,1,0
218995,0,1,0
225712,0,1,0
183018,0,0,0
22888,0,0,0
57091,0,0,0
287508,0,1,0
217556,0,0,0
228218,0,0,1
251312,0,0,0
